Freq.	V(Vin)/I(V1)
3.35737614242927e-002	(9.18215672572070e+001dB,-1.79999999118761e+002°)
3.36511569375463e-002	(9.18215672572072e+001dB,-1.79999999116730e+002°)
3.37287308658841e-002	(9.18215672572073e+001dB,-1.79999999114694e+002°)
3.38064836205954e-002	(9.18215672572074e+001dB,-1.79999999112653e+002°)
3.38844156139175e-002	(9.18215672572076e+001dB,-1.79999999110607e+002°)
3.39625272590380e-002	(9.18215672572077e+001dB,-1.79999999108557e+002°)
3.40408189700973e-002	(9.18215672572079e+001dB,-1.79999999106502e+002°)
3.41192911621900e-002	(9.18215672572080e+001dB,-1.79999999104442e+002°)
3.41979442513681e-002	(9.18215672572081e+001dB,-1.79999999102378e+002°)
3.42767786546422e-002	(9.18215672572083e+001dB,-1.79999999100309e+002°)
3.43557947899846e-002	(9.18215672572084e+001dB,-1.79999999098235e+002°)
3.44349930763310e-002	(9.18215672572086e+001dB,-1.79999999096156e+002°)
3.45143739335828e-002	(9.18215672572087e+001dB,-1.79999999094072e+002°)
3.45939377826093e-002	(9.18215672572089e+001dB,-1.79999999091984e+002°)
3.46736850452503e-002	(9.18215672572090e+001dB,-1.79999999089891e+002°)
3.47536161443177e-002	(9.18215672572092e+001dB,-1.79999999087793e+002°)
3.48337315035983e-002	(9.18215672572093e+001dB,-1.79999999085690e+002°)
3.49140315478557e-002	(9.18215672572094e+001dB,-1.79999999083582e+002°)
3.49945167028328e-002	(9.18215672572096e+001dB,-1.79999999081470e+002°)
3.50751873952539e-002	(9.18215672572097e+001dB,-1.79999999079352e+002°)
3.51560440528269e-002	(9.18215672572099e+001dB,-1.79999999077230e+002°)
3.52370871042458e-002	(9.18215672572100e+001dB,-1.79999999075103e+002°)
3.53183169791928e-002	(9.18215672572102e+001dB,-1.79999999072971e+002°)
3.53997341083405e-002	(9.18215672572103e+001dB,-1.79999999070834e+002°)
3.54813389233546e-002	(9.18215672572105e+001dB,-1.79999999068692e+002°)
3.55631318568956e-002	(9.18215672572106e+001dB,-1.79999999066545e+002°)
3.56451133426215e-002	(9.18215672572108e+001dB,-1.79999999064393e+002°)
3.57272838151899e-002	(9.18215672572110e+001dB,-1.79999999062236e+002°)
3.58096437102606e-002	(9.18215672572111e+001dB,-1.79999999060074e+002°)
3.58921934644975e-002	(9.18215672572113e+001dB,-1.79999999057908e+002°)
3.59749335155712e-002	(9.18215672572114e+001dB,-1.79999999055736e+002°)
3.60578643021612e-002	(9.18215672572116e+001dB,-1.79999999053559e+002°)
3.61409862639583e-002	(9.18215672572117e+001dB,-1.79999999051377e+002°)
3.62242998416668e-002	(9.18215672572119e+001dB,-1.79999999049191e+002°)
3.63078054770071e-002	(9.18215672572121e+001dB,-1.79999999046999e+002°)
3.63915036127177e-002	(9.18215672572122e+001dB,-1.79999999044802e+002°)
3.64753946925577e-002	(9.18215672572124e+001dB,-1.79999999042600e+002°)
3.65594791613094e-002	(9.18215672572126e+001dB,-1.79999999040393e+002°)
3.66437574647802e-002	(9.18215672572127e+001dB,-1.79999999038181e+002°)
3.67282300498054e-002	(9.18215672572129e+001dB,-1.79999999035963e+002°)
3.68128973642500e-002	(9.18215672572130e+001dB,-1.79999999033741e+002°)
3.68977598570119e-002	(9.18215672572132e+001dB,-1.79999999031514e+002°)
3.69828179780235e-002	(9.18215672572134e+001dB,-1.79999999029281e+002°)
3.70680721782545e-002	(9.18215672572135e+001dB,-1.79999999027043e+002°)
3.71535229097141e-002	(9.18215672572137e+001dB,-1.79999999024800e+002°)
3.72391706254537e-002	(9.18215672572139e+001dB,-1.79999999022552e+002°)
3.73250157795689e-002	(9.18215672572140e+001dB,-1.79999999020299e+002°)
3.74110588272022e-002	(9.18215672572142e+001dB,-1.79999999018041e+002°)
3.74973002245452e-002	(9.18215672572144e+001dB,-1.79999999015777e+002°)
3.75837404288412e-002	(9.18215672572145e+001dB,-1.79999999013508e+002°)
3.76703798983877e-002	(9.18215672572147e+001dB,-1.79999999011234e+002°)
3.77572190925384e-002	(9.18215672572149e+001dB,-1.79999999008955e+002°)
3.78442584717061e-002	(9.18215672572151e+001dB,-1.79999999006670e+002°)
3.79314984973650e-002	(9.18215672572152e+001dB,-1.79999999004380e+002°)
3.80189396320529e-002	(9.18215672572154e+001dB,-1.79999999002085e+002°)
3.81065823393741e-002	(9.18215672572156e+001dB,-1.79999998999785e+002°)
3.81944270840014e-002	(9.18215672572158e+001dB,-1.79999998997479e+002°)
3.82824743316790e-002	(9.18215672572159e+001dB,-1.79999998995168e+002°)
3.83707245492246e-002	(9.18215672572161e+001dB,-1.79999998992852e+002°)
3.84591782045321e-002	(9.18215672572163e+001dB,-1.79999998990530e+002°)
3.85478357665739e-002	(9.18215672572165e+001dB,-1.79999998988203e+002°)
3.86366977054036e-002	(9.18215672572167e+001dB,-1.79999998985870e+002°)
3.87257644921584e-002	(9.18215672572168e+001dB,-1.79999998983533e+002°)
3.88150365990615e-002	(9.18215672572170e+001dB,-1.79999998981189e+002°)
3.89045144994247e-002	(9.18215672572172e+001dB,-1.79999998978841e+002°)
3.89941986676510e-002	(9.18215672572174e+001dB,-1.79999998976487e+002°)
3.90840895792368e-002	(9.18215672572176e+001dB,-1.79999998974127e+002°)
3.91741877107749e-002	(9.18215672572178e+001dB,-1.79999998971762e+002°)
3.92644935399566e-002	(9.18215672572180e+001dB,-1.79999998969392e+002°)
3.93550075455744e-002	(9.18215672572181e+001dB,-1.79999998967016e+002°)
3.94457302075244e-002	(9.18215672572183e+001dB,-1.79999998964635e+002°)
3.95366620068094e-002	(9.18215672572185e+001dB,-1.79999998962248e+002°)
3.96278034255405e-002	(9.18215672572187e+001dB,-1.79999998959856e+002°)
3.97191549469406e-002	(9.18215672572189e+001dB,-1.79999998957458e+002°)
3.98107170553463e-002	(9.18215672572191e+001dB,-1.79999998955055e+002°)
3.99024902362108e-002	(9.18215672572193e+001dB,-1.79999998952646e+002°)
3.99944749761063e-002	(9.18215672572195e+001dB,-1.79999998950232e+002°)
4.00866717627268e-002	(9.18215672572197e+001dB,-1.79999998947812e+002°)
4.01790810848905e-002	(9.18215672572198e+001dB,-1.79999998945386e+002°)
4.02717034325424e-002	(9.18215672572200e+001dB,-1.79999998942955e+002°)
4.03645392967570e-002	(9.18215672572202e+001dB,-1.79999998940518e+002°)
4.04575891697408e-002	(9.18215672572205e+001dB,-1.79999998938076e+002°)
4.05508535448349e-002	(9.18215672572207e+001dB,-1.79999998935628e+002°)
4.06443329165177e-002	(9.18215672572208e+001dB,-1.79999998933174e+002°)
4.07380277804077e-002	(9.18215672572210e+001dB,-1.79999998930715e+002°)
4.08319386332657e-002	(9.18215672572212e+001dB,-1.79999998928250e+002°)
4.09260659729975e-002	(9.18215672572214e+001dB,-1.79999998925779e+002°)
4.10204102986571e-002	(9.18215672572217e+001dB,-1.79999998923303e+002°)
4.11149721104486e-002	(9.18215672572219e+001dB,-1.79999998920821e+002°)
4.12097519097294e-002	(9.18215672572221e+001dB,-1.79999998918333e+002°)
4.13047501990125e-002	(9.18215672572223e+001dB,-1.79999998915840e+002°)
4.13999674819694e-002	(9.18215672572225e+001dB,-1.79999998913340e+002°)
4.14954042634327e-002	(9.18215672572227e+001dB,-1.79999998910835e+002°)
4.15910610493986e-002	(9.18215672572229e+001dB,-1.79999998908325e+002°)
4.16869383470299e-002	(9.18215672572231e+001dB,-1.79999998905808e+002°)
4.17830366646585e-002	(9.18215672572233e+001dB,-1.79999998903286e+002°)
4.18793565117882e-002	(9.18215672572235e+001dB,-1.79999998900758e+002°)
4.19758983990971e-002	(9.18215672572237e+001dB,-1.79999998898224e+002°)
4.20726628384407e-002	(9.18215672572239e+001dB,-1.79999998895684e+002°)
4.21696503428545e-002	(9.18215672572242e+001dB,-1.79999998893138e+002°)
4.22668614265566e-002	(9.18215672572244e+001dB,-1.79999998890586e+002°)
4.23642966049504e-002	(9.18215672572246e+001dB,-1.79999998888029e+002°)
4.24619563946276e-002	(9.18215672572248e+001dB,-1.79999998885466e+002°)
4.25598413133706e-002	(9.18215672572250e+001dB,-1.79999998882896e+002°)
4.26579518801555e-002	(9.18215672572253e+001dB,-1.79999998880321e+002°)
4.27562886151549e-002	(9.18215672572255e+001dB,-1.79999998877740e+002°)
4.28548520397402e-002	(9.18215672572257e+001dB,-1.79999998875153e+002°)
4.29536426764849e-002	(9.18215672572259e+001dB,-1.79999998872560e+002°)
4.30526610491673e-002	(9.18215672572262e+001dB,-1.79999998869961e+002°)
4.31519076827727e-002	(9.18215672572264e+001dB,-1.79999998867356e+002°)
4.32513831034970e-002	(9.18215672572266e+001dB,-1.79999998864745e+002°)
4.33510878387491e-002	(9.18215672572268e+001dB,-1.79999998862128e+002°)
4.34510224171533e-002	(9.18215672572271e+001dB,-1.79999998859505e+002°)
4.35511873685530e-002	(9.18215672572273e+001dB,-1.79999998856876e+002°)
4.36515832240127e-002	(9.18215672572275e+001dB,-1.79999998854240e+002°)
4.37522105158213e-002	(9.18215672572278e+001dB,-1.79999998851599e+002°)
4.38530697774947e-002	(9.18215672572280e+001dB,-1.79999998848952e+002°)
4.39541615437785e-002	(9.18215672572282e+001dB,-1.79999998846298e+002°)
4.40554863506514e-002	(9.18215672572285e+001dB,-1.79999998843639e+002°)
4.41570447353273e-002	(9.18215672572287e+001dB,-1.79999998840973e+002°)
4.42588372362587e-002	(9.18215672572289e+001dB,-1.79999998838301e+002°)
4.43608643931393e-002	(9.18215672572292e+001dB,-1.79999998835623e+002°)
4.44631267469069e-002	(9.18215672572294e+001dB,-1.79999998832939e+002°)
4.45656248397463e-002	(9.18215672572296e+001dB,-1.79999998830249e+002°)
4.46683592150923e-002	(9.18215672572299e+001dB,-1.79999998827552e+002°)
4.47713304176322e-002	(9.18215672572301e+001dB,-1.79999998824850e+002°)
4.48745389933092e-002	(9.18215672572304e+001dB,-1.79999998822141e+002°)
4.49779854893248e-002	(9.18215672572306e+001dB,-1.79999998819425e+002°)
4.50816704541420e-002	(9.18215672572309e+001dB,-1.79999998816704e+002°)
4.51855944374882e-002	(9.18215672572311e+001dB,-1.79999998813976e+002°)
4.52897579903580e-002	(9.18215672572314e+001dB,-1.79999998811242e+002°)
4.53941616650162e-002	(9.18215672572316e+001dB,-1.79999998808502e+002°)
4.54988060150008e-002	(9.18215672572319e+001dB,-1.79999998805755e+002°)
4.56036915951255e-002	(9.18215672572321e+001dB,-1.79999998803002e+002°)
4.57088189614834e-002	(9.18215672572323e+001dB,-1.79999998800242e+002°)
4.58141886714492e-002	(9.18215672572326e+001dB,-1.79999998797477e+002°)
4.59198012836827e-002	(9.18215672572329e+001dB,-1.79999998794705e+002°)
4.60256573581314e-002	(9.18215672572331e+001dB,-1.79999998791926e+002°)
4.61317574560338e-002	(9.18215672572334e+001dB,-1.79999998789141e+002°)
4.62381021399218e-002	(9.18215672572336e+001dB,-1.79999998786350e+002°)
4.63446919736246e-002	(9.18215672572339e+001dB,-1.79999998783552e+002°)
4.64515275222707e-002	(9.18215672572342e+001dB,-1.79999998780748e+002°)
4.65586093522917e-002	(9.18215672572344e+001dB,-1.79999998777937e+002°)
4.66659380314246e-002	(9.18215672572347e+001dB,-1.79999998775120e+002°)
4.67735141287156e-002	(9.18215672572349e+001dB,-1.79999998772297e+002°)
4.68813382145223e-002	(9.18215672572352e+001dB,-1.79999998769466e+002°)
4.69894108605173e-002	(9.18215672572355e+001dB,-1.79999998766630e+002°)
4.70977326396910e-002	(9.18215672572357e+001dB,-1.79999998763787e+002°)
4.72063041263548e-002	(9.18215672572360e+001dB,-1.79999998760937e+002°)
4.73151258961437e-002	(9.18215672572363e+001dB,-1.79999998758080e+002°)
4.74241985260201e-002	(9.18215672572366e+001dB,-1.79999998755217e+002°)
4.75335225942762e-002	(9.18215672572368e+001dB,-1.79999998752348e+002°)
4.76430986805372e-002	(9.18215672572371e+001dB,-1.79999998749472e+002°)
4.77529273657647e-002	(9.18215672572374e+001dB,-1.79999998746589e+002°)
4.78630092322595e-002	(9.18215672572377e+001dB,-1.79999998743700e+002°)
4.79733448636645e-002	(9.18215672572379e+001dB,-1.79999998740804e+002°)
4.80839348449685e-002	(9.18215672572382e+001dB,-1.79999998737901e+002°)
4.81947797625083e-002	(9.18215672572385e+001dB,-1.79999998734991e+002°)
4.83058802039728e-002	(9.18215672572388e+001dB,-1.79999998732075e+002°)
4.84172367584055e-002	(9.18215672572391e+001dB,-1.79999998729152e+002°)
4.85288500162077e-002	(9.18215672572394e+001dB,-1.79999998726223e+002°)
4.86407205691417e-002	(9.18215672572396e+001dB,-1.79999998723286e+002°)
4.87528490103342e-002	(9.18215672572399e+001dB,-1.79999998720343e+002°)
4.88652359342789e-002	(9.18215672572402e+001dB,-1.79999998717393e+002°)
4.89778819368401e-002	(9.18215672572405e+001dB,-1.79999998714437e+002°)
4.90907876152558e-002	(9.18215672572408e+001dB,-1.79999998711473e+002°)
4.92039535681406e-002	(9.18215672572411e+001dB,-1.79999998708503e+002°)
4.93173803954890e-002	(9.18215672572414e+001dB,-1.79999998705526e+002°)
4.94310686986790e-002	(9.18215672572417e+001dB,-1.79999998702542e+002°)
4.95450190804744e-002	(9.18215672572420e+001dB,-1.79999998699551e+002°)
4.96592321450290e-002	(9.18215672572423e+001dB,-1.79999998696553e+002°)
4.97737084978890e-002	(9.18215672572426e+001dB,-1.79999998693548e+002°)
4.98884487459966e-002	(9.18215672572429e+001dB,-1.79999998690536e+002°)
5.00034534976932e-002	(9.18215672572432e+001dB,-1.79999998687518e+002°)
5.01187233627226e-002	(9.18215672572435e+001dB,-1.79999998684492e+002°)
5.02342589522341e-002	(9.18215672572438e+001dB,-1.79999998681460e+002°)
5.03500608787858e-002	(9.18215672572441e+001dB,-1.79999998678420e+002°)
5.04661297563481e-002	(9.18215672572444e+001dB,-1.79999998675373e+002°)
5.05824662003067e-002	(9.18215672572447e+001dB,-1.79999998672320e+002°)
5.06990708274657e-002	(9.18215672572450e+001dB,-1.79999998669259e+002°)
5.08159442560513e-002	(9.18215672572453e+001dB,-1.79999998666192e+002°)
5.09330871057148e-002	(9.18215672572456e+001dB,-1.79999998663117e+002°)
5.10504999975359e-002	(9.18215672572460e+001dB,-1.79999998660035e+002°)
5.11681835540260e-002	(9.18215672572463e+001dB,-1.79999998656946e+002°)
5.12861383991317e-002	(9.18215672572466e+001dB,-1.79999998653850e+002°)
5.14043651582378e-002	(9.18215672572469e+001dB,-1.79999998650747e+002°)
5.15228644581708e-002	(9.18215672572472e+001dB,-1.79999998647636e+002°)
5.16416369272023e-002	(9.18215672572476e+001dB,-1.79999998644519e+002°)
5.17606831950519e-002	(9.18215672572479e+001dB,-1.79999998641394e+002°)
5.18800038928913e-002	(9.18215672572482e+001dB,-1.79999998638262e+002°)
5.19995996533467e-002	(9.18215672572485e+001dB,-1.79999998635123e+002°)
5.21194711105032e-002	(9.18215672572489e+001dB,-1.79999998631977e+002°)
5.22396188999071e-002	(9.18215672572492e+001dB,-1.79999998628823e+002°)
5.23600436585701e-002	(9.18215672572495e+001dB,-1.79999998625662e+002°)
5.24807460249723e-002	(9.18215672572499e+001dB,-1.79999998622494e+002°)
5.26017266390657e-002	(9.18215672572502e+001dB,-1.79999998619319e+002°)
5.27229861422773e-002	(9.18215672572505e+001dB,-1.79999998616136e+002°)
5.28445251775131e-002	(9.18215672572509e+001dB,-1.79999998612946e+002°)
5.29663443891608e-002	(9.18215672572512e+001dB,-1.79999998609748e+002°)
5.30884444230938e-002	(9.18215672572516e+001dB,-1.79999998606543e+002°)
5.32108259266744e-002	(9.18215672572519e+001dB,-1.79999998603331e+002°)
5.33334895487571e-002	(9.18215672572522e+001dB,-1.79999998600111e+002°)
5.34564359396921e-002	(9.18215672572526e+001dB,-1.79999998596884e+002°)
5.35796657513291e-002	(9.18215672572529e+001dB,-1.79999998593650e+002°)
5.37031796370202e-002	(9.18215672572533e+001dB,-1.79999998590408e+002°)
5.38269782516237e-002	(9.18215672572536e+001dB,-1.79999998587158e+002°)
5.39510622515077e-002	(9.18215672572540e+001dB,-1.79999998583901e+002°)
5.40754322945530e-002	(9.18215672572543e+001dB,-1.79999998580637e+002°)
5.42000890401573e-002	(9.18215672572547e+001dB,-1.79999998577365e+002°)
5.43250331492382e-002	(9.18215672572551e+001dB,-1.79999998574086e+002°)
5.44502652842370e-002	(9.18215672572554e+001dB,-1.79999998570798e+002°)
5.45757861091219e-002	(9.18215672572558e+001dB,-1.79999998567504e+002°)
5.47015962893920e-002	(9.18215672572561e+001dB,-1.79999998564202e+002°)
5.48276964920802e-002	(9.18215672572565e+001dB,-1.79999998560892e+002°)
5.49540873857572e-002	(9.18215672572569e+001dB,-1.79999998557574e+002°)
5.50807696405351e-002	(9.18215672572572e+001dB,-1.79999998554249e+002°)
5.52077439280705e-002	(9.18215672572576e+001dB,-1.79999998550916e+002°)
5.53350109215684e-002	(9.18215672572580e+001dB,-1.79999998547576e+002°)
5.54625712957858e-002	(9.18215672572583e+001dB,-1.79999998544228e+002°)
5.55904257270351e-002	(9.18215672572587e+001dB,-1.79999998540872e+002°)
5.57185748931877e-002	(9.18215672572591e+001dB,-1.79999998537508e+002°)
5.58470194736777e-002	(9.18215672572595e+001dB,-1.79999998534137e+002°)
5.59757601495057e-002	(9.18215672572599e+001dB,-1.79999998530758e+002°)
5.61047976032417e-002	(9.18215672572602e+001dB,-1.79999998527371e+002°)
5.62341325190295e-002	(9.18215672572606e+001dB,-1.79999998523976e+002°)
5.63637655825901e-002	(9.18215672572610e+001dB,-1.79999998520573e+002°)
5.64936974812248e-002	(9.18215672572614e+001dB,-1.79999998517163e+002°)
5.66239289038199e-002	(9.18215672572618e+001dB,-1.79999998513745e+002°)
5.67544605408493e-002	(9.18215672572622e+001dB,-1.79999998510318e+002°)
5.68852930843787e-002	(9.18215672572626e+001dB,-1.79999998506884e+002°)
5.70164272280693e-002	(9.18215672572629e+001dB,-1.79999998503442e+002°)
5.71478636671812e-002	(9.18215672572633e+001dB,-1.79999998499992e+002°)
5.72796030985774e-002	(9.18215672572637e+001dB,-1.79999998496535e+002°)
5.74116462207273e-002	(9.18215672572641e+001dB,-1.79999998493069e+002°)
5.75439937337102e-002	(9.18215672572645e+001dB,-1.79999998489595e+002°)
5.76766463392195e-002	(9.18215672572649e+001dB,-1.79999998486113e+002°)
5.78096047405663e-002	(9.18215672572653e+001dB,-1.79999998482623e+002°)
5.79428696426825e-002	(9.18215672572657e+001dB,-1.79999998479125e+002°)
5.80764417521256e-002	(9.18215672572662e+001dB,-1.79999998475619e+002°)
5.82103217770815e-002	(9.18215672572666e+001dB,-1.79999998472105e+002°)
5.83445104273689e-002	(9.18215672572670e+001dB,-1.79999998468583e+002°)
5.84790084144424e-002	(9.18215672572674e+001dB,-1.79999998465053e+002°)
5.86138164513972e-002	(9.18215672572678e+001dB,-1.79999998461514e+002°)
5.87489352529720e-002	(9.18215672572682e+001dB,-1.79999998457968e+002°)
5.88843655355532e-002	(9.18215672572686e+001dB,-1.79999998454413e+002°)
5.90201080171787e-002	(9.18215672572691e+001dB,-1.79999998450850e+002°)
5.91561634175417e-002	(9.18215672572695e+001dB,-1.79999998447279e+002°)
5.92925324579943e-002	(9.18215672572699e+001dB,-1.79999998443700e+002°)
5.94292158615515e-002	(9.18215672572703e+001dB,-1.79999998440112e+002°)
5.95662143528953e-002	(9.18215672572708e+001dB,-1.79999998436516e+002°)
5.97035286583779e-002	(9.18215672572712e+001dB,-1.79999998432912e+002°)
5.98411595060262e-002	(9.18215672572716e+001dB,-1.79999998429299e+002°)
5.99791076255451e-002	(9.18215672572721e+001dB,-1.79999998425678e+002°)
6.01173737483220e-002	(9.18215672572725e+001dB,-1.79999998422049e+002°)
6.02559586074299e-002	(9.18215672572729e+001dB,-1.79999998418412e+002°)
6.03948629376321e-002	(9.18215672572734e+001dB,-1.79999998414766e+002°)
6.05340874753855e-002	(9.18215672572738e+001dB,-1.79999998411111e+002°)
6.06736329588447e-002	(9.18215672572743e+001dB,-1.79999998407449e+002°)
6.08135001278659e-002	(9.18215672572747e+001dB,-1.79999998403777e+002°)
6.09536897240110e-002	(9.18215672572752e+001dB,-1.79999998400098e+002°)
6.10942024905513e-002	(9.18215672572756e+001dB,-1.79999998396410e+002°)
6.12350391724714e-002	(9.18215672572761e+001dB,-1.79999998392713e+002°)
6.13762005164735e-002	(9.18215672572765e+001dB,-1.79999998389008e+002°)
6.15176872709808e-002	(9.18215672572770e+001dB,-1.79999998385294e+002°)
6.16595001861422e-002	(9.18215672572774e+001dB,-1.79999998381572e+002°)
6.18016400138356e-002	(9.18215672572779e+001dB,-1.79999998377841e+002°)
6.19441075076721e-002	(9.18215672572784e+001dB,-1.79999998374101e+002°)
6.20869034230003e-002	(9.18215672572788e+001dB,-1.79999998370353e+002°)
6.22300285169099e-002	(9.18215672572793e+001dB,-1.79999998366597e+002°)
6.23734835482358e-002	(9.18215672572798e+001dB,-1.79999998362831e+002°)
6.25172692775625e-002	(9.18215672572802e+001dB,-1.79999998359057e+002°)
6.26613864672274e-002	(9.18215672572807e+001dB,-1.79999998355274e+002°)
6.28058358813256e-002	(9.18215672572812e+001dB,-1.79999998351483e+002°)
6.29506182857136e-002	(9.18215672572817e+001dB,-1.79999998347683e+002°)
6.30957344480131e-002	(9.18215672572822e+001dB,-1.79999998343874e+002°)
6.32411851376157e-002	(9.18215672572826e+001dB,-1.79999998340056e+002°)
6.33869711256865e-002	(9.18215672572831e+001dB,-1.79999998336229e+002°)
6.35330931851681e-002	(9.18215672572836e+001dB,-1.79999998332394e+002°)
6.36795520907853e-002	(9.18215672572841e+001dB,-1.79999998328550e+002°)
6.38263486190486e-002	(9.18215672572846e+001dB,-1.79999998324697e+002°)
6.39734835482585e-002	(9.18215672572851e+001dB,-1.79999998320835e+002°)
6.41209576585099e-002	(9.18215672572856e+001dB,-1.79999998316964e+002°)
6.42687717316956e-002	(9.18215672572861e+001dB,-1.79999998313084e+002°)
6.44169265515114e-002	(9.18215672572866e+001dB,-1.79999998309195e+002°)
6.45654229034592e-002	(9.18215672572871e+001dB,-1.79999998305298e+002°)
6.47142615748519e-002	(9.18215672572876e+001dB,-1.79999998301391e+002°)
6.48634433548174e-002	(9.18215672572881e+001dB,-1.79999998297475e+002°)
6.50129690343026e-002	(9.18215672572886e+001dB,-1.79999998293551e+002°)
6.51628394060778e-002	(9.18215672572891e+001dB,-1.79999998289617e+002°)
6.53130552647408e-002	(9.18215672572897e+001dB,-1.79999998285674e+002°)
6.54636174067210e-002	(9.18215672572902e+001dB,-1.79999998281722e+002°)
6.56145266302840e-002	(9.18215672572907e+001dB,-1.79999998277761e+002°)
6.57657837355355e-002	(9.18215672572912e+001dB,-1.79999998273791e+002°)
6.59173895244256e-002	(9.18215672572917e+001dB,-1.79999998269811e+002°)
6.60693448007530e-002	(9.18215672572923e+001dB,-1.79999998265823e+002°)
6.62216503701696e-002	(9.18215672572928e+001dB,-1.79999998261825e+002°)
6.63743070401843e-002	(9.18215672572933e+001dB,-1.79999998257818e+002°)
6.65273156201675e-002	(9.18215672572939e+001dB,-1.79999998253802e+002°)
6.66806769213556e-002	(9.18215672572944e+001dB,-1.79999998249777e+002°)
6.68343917568548e-002	(9.18215672572950e+001dB,-1.79999998245742e+002°)
6.69884609416459e-002	(9.18215672572955e+001dB,-1.79999998241698e+002°)
6.71428852925885e-002	(9.18215672572960e+001dB,-1.79999998237645e+002°)
6.72976656284250e-002	(9.18215672572966e+001dB,-1.79999998233582e+002°)
6.74528027697854e-002	(9.18215672572971e+001dB,-1.79999998229510e+002°)
6.76082975391914e-002	(9.18215672572977e+001dB,-1.79999998225429e+002°)
6.77641507610607e-002	(9.18215672572982e+001dB,-1.79999998221338e+002°)
6.79203632617116e-002	(9.18215672572988e+001dB,-1.79999998217238e+002°)
6.80769358693673e-002	(9.18215672572994e+001dB,-1.79999998213128e+002°)
6.82338694141601e-002	(9.18215672572999e+001dB,-1.79999998209009e+002°)
6.83911647281360e-002	(9.18215672573005e+001dB,-1.79999998204880e+002°)
6.85488226452592e-002	(9.18215672573011e+001dB,-1.79999998200742e+002°)
6.87068440014163e-002	(9.18215672573016e+001dB,-1.79999998196594e+002°)
6.88652296344207e-002	(9.18215672573022e+001dB,-1.79999998192437e+002°)
6.90239803840172e-002	(9.18215672573028e+001dB,-1.79999998188270e+002°)
6.91830970918867e-002	(9.18215672573034e+001dB,-1.79999998184094e+002°)
6.93425806016499e-002	(9.18215672573039e+001dB,-1.79999998179908e+002°)
6.95024317588726e-002	(9.18215672573045e+001dB,-1.79999998175712e+002°)
6.96626514110698e-002	(9.18215672573051e+001dB,-1.79999998171506e+002°)
6.98232404077101e-002	(9.18215672573057e+001dB,-1.79999998167291e+002°)
6.99841996002203e-002	(9.18215672573063e+001dB,-1.79999998163067e+002°)
7.01455298419900e-002	(9.18215672573069e+001dB,-1.79999998158832e+002°)
7.03072319883762e-002	(9.18215672573075e+001dB,-1.79999998154588e+002°)
7.04693068967075e-002	(9.18215672573081e+001dB,-1.79999998150334e+002°)
7.06317554262890e-002	(9.18215672573087e+001dB,-1.79999998146070e+002°)
7.07945784384066e-002	(9.18215672573093e+001dB,-1.79999998141796e+002°)
7.09577767963317e-002	(9.18215672573099e+001dB,-1.79999998137512e+002°)
7.11213513653257e-002	(9.18215672573105e+001dB,-1.79999998133219e+002°)
7.12853030126447e-002	(9.18215672573111e+001dB,-1.79999998128915e+002°)
7.14496326075441e-002	(9.18215672573118e+001dB,-1.79999998124602e+002°)
7.16143410212829e-002	(9.18215672573124e+001dB,-1.79999998120279e+002°)
7.17794291271289e-002	(9.18215672573130e+001dB,-1.79999998115946e+002°)
7.19448978003626e-002	(9.18215672573136e+001dB,-1.79999998111602e+002°)
7.21107479182826e-002	(9.18215672573143e+001dB,-1.79999998107249e+002°)
7.22769803602096e-002	(9.18215672573149e+001dB,-1.79999998102886e+002°)
7.24435960074916e-002	(9.18215672573155e+001dB,-1.79999998098513e+002°)
7.26105957435080e-002	(9.18215672573162e+001dB,-1.79999998094129e+002°)
7.27779804536749e-002	(9.18215672573168e+001dB,-1.79999998089736e+002°)
7.29457510254494e-002	(9.18215672573174e+001dB,-1.79999998085332e+002°)
7.31139083483342e-002	(9.18215672573181e+001dB,-1.79999998080918e+002°)
7.32824533138829e-002	(9.18215672573187e+001dB,-1.79999998076495e+002°)
7.34513868157039e-002	(9.18215672573194e+001dB,-1.79999998072060e+002°)
7.36207097494660e-002	(9.18215672573201e+001dB,-1.79999998067616e+002°)
7.37904230129025e-002	(9.18215672573207e+001dB,-1.79999998063161e+002°)
7.39605275058162e-002	(9.18215672573214e+001dB,-1.79999998058697e+002°)
7.41310241300841e-002	(9.18215672573220e+001dB,-1.79999998054221e+002°)
7.43019137896625e-002	(9.18215672573227e+001dB,-1.79999998049736e+002°)
7.44731973905912e-002	(9.18215672573234e+001dB,-1.79999998045240e+002°)
7.46448758409990e-002	(9.18215672573240e+001dB,-1.79999998040734e+002°)
7.48169500511077e-002	(9.18215672573247e+001dB,-1.79999998036217e+002°)
7.49894209332378e-002	(9.18215672573254e+001dB,-1.79999998031690e+002°)
7.51622894018128e-002	(9.18215672573261e+001dB,-1.79999998027153e+002°)
7.53355563733639e-002	(9.18215672573268e+001dB,-1.79999998022605e+002°)
7.55092227665356e-002	(9.18215672573275e+001dB,-1.79999998018047e+002°)
7.56832895020896e-002	(9.18215672573282e+001dB,-1.79999998013478e+002°)
7.58577575029105e-002	(9.18215672573288e+001dB,-1.79999998008898e+002°)
7.60326276940103e-002	(9.18215672573295e+001dB,-1.79999998004309e+002°)
7.62079010025333e-002	(9.18215672573302e+001dB,-1.79999997999708e+002°)
7.63835783577612e-002	(9.18215672573310e+001dB,-1.79999997995097e+002°)
