Freq.	V(Vi)/I(V1)
9.70509967245437e+002	(9.56687036625951e+001dB,9.00000820922930e+001°)
9.72747223776913e+002	(9.56487017068966e+001dB,9.00000822815761e+001°)
9.74989637717334e+002	(9.56286997421705e+001dB,9.00000824712747e+001°)
9.77237220955758e+002	(9.56086977683752e+001dB,9.00000826614145e+001°)
9.79489985408646e+002	(9.55886957854688e+001dB,9.00000828519998e+001°)
9.81747943019931e+002	(9.55686937934093e+001dB,9.00000830429981e+001°)
9.84011105761080e+002	(9.55486917921544e+001dB,9.00000832344704e+001°)
9.86279485631157e+002	(9.55286897816616e+001dB,9.00000834263641e+001°)
9.88553094656885e+002	(9.55086877618884e+001dB,9.00000836187122e+001°)
9.90831944892714e+002	(9.54886857327919e+001dB,9.00000838114953e+001°)
9.93116048420880e+002	(9.54686836943289e+001dB,9.00000840047332e+001°)
9.95405417351473e+002	(9.54486816464564e+001dB,9.00000841984164e+001°)
9.97700063822499e+002	(9.54286795891309e+001dB,9.00000843925362e+001°)
9.99999999999945e+002	(9.54086775223087e+001dB,9.00000845870998e+001°)
1.00230523807784e+003	(9.53886754459459e+001dB,9.00000847821226e+001°)
1.00461579027834e+003	(9.53686733599986e+001dB,9.00000849775980e+001°)
1.00693166885175e+003	(9.53486712644225e+001dB,9.00000851735124e+001°)
1.00925288607663e+003	(9.53286691591732e+001dB,9.00000853698751e+001°)
1.01157945425984e+003	(9.53086670442060e+001dB,9.00000855667103e+001°)
1.01391138573662e+003	(9.52886649194760e+001dB,9.00000857639905e+001°)
1.01624869287064e+003	(9.52686627849381e+001dB,9.00000859617178e+001°)
1.01859138805406e+003	(9.52486606405472e+001dB,9.00000861599167e+001°)
1.02093948370762e+003	(9.52286584862576e+001dB,9.00000863585669e+001°)
1.02329299228070e+003	(9.52086563220238e+001dB,9.00000865576629e+001°)
1.02565192625135e+003	(9.51886541477998e+001dB,9.00000867572428e+001°)
1.02801629812642e+003	(9.51686519635395e+001dB,9.00000869572562e+001°)
1.03038612044156e+003	(9.51486497691965e+001dB,9.00000871577474e+001°)
1.03276140576134e+003	(9.51286475647244e+001dB,9.00000873586869e+001°)
1.03514216667929e+003	(9.51086453500763e+001dB,9.00000875601100e+001°)
1.03752841581796e+003	(9.50886431252053e+001dB,9.00000877619785e+001°)
1.03992016582900e+003	(9.50686408900641e+001dB,9.00000879643258e+001°)
1.04231742939325e+003	(9.50486386446055e+001dB,9.00000881671263e+001°)
1.04472021922074e+003	(9.50286363887817e+001dB,9.00000883704109e+001°)
1.04712854805084e+003	(9.50086341225449e+001dB,9.00000885741516e+001°)
1.04954242865226e+003	(9.49886318458470e+001dB,9.00000887783624e+001°)
1.05196187382316e+003	(9.49686295586398e+001dB,9.00000889830625e+001°)
1.05438689639120e+003	(9.49486272608747e+001dB,9.00000891882128e+001°)
1.05681750921360e+003	(9.49286249525030e+001dB,9.00000893938506e+001°)
1.05925372517723e+003	(9.49086226334757e+001dB,9.00000895999548e+001°)
1.06169555719867e+003	(9.48886203037436e+001dB,9.00000898065235e+001°)
1.06414301822426e+003	(9.48686179632574e+001dB,9.00000900135813e+001°)
1.06659612123020e+003	(9.48486156119673e+001dB,9.00000902211221e+001°)
1.06905487922260e+003	(9.48286132498235e+001dB,9.00000904291308e+001°)
1.07151930523755e+003	(9.48086108767759e+001dB,9.00000906376323e+001°)
1.07398941234118e+003	(9.47886084927742e+001dB,9.00000908465997e+001°)
1.07646521362977e+003	(9.47686060977677e+001dB,9.00000910560529e+001°)
1.07894672222977e+003	(9.47486036917058e+001dB,9.00000912660019e+001°)
1.08143395129788e+003	(9.47286012745373e+001dB,9.00000914764263e+001°)
1.08392691402114e+003	(9.47085988462109e+001dB,9.00000916873306e+001°)
1.08642562361700e+003	(9.46885964066753e+001dB,9.00000918987372e+001°)
1.08893009333337e+003	(9.46685939558786e+001dB,9.00000921106172e+001°)
1.09144033644869e+003	(9.46485914937688e+001dB,9.00000923229799e+001°)
1.09395636627203e+003	(9.46285890202937e+001dB,9.00000925358450e+001°)
1.09647819614312e+003	(9.46085865354009e+001dB,9.00000927491878e+001°)
1.09900583943246e+003	(9.45885840390376e+001dB,9.00000929630487e+001°)
1.10153930954135e+003	(9.45685815311509e+001dB,9.00000931773756e+001°)
1.10407861990201e+003	(9.45485790116876e+001dB,9.00000933922151e+001°)
1.10662378397760e+003	(9.45285764805942e+001dB,9.00000936075421e+001°)
1.10917481526234e+003	(9.45085739378172e+001dB,9.00000938233615e+001°)
1.11173172728153e+003	(9.44885713833024e+001dB,9.00000940396879e+001°)
1.11429453359167e+003	(9.44685688169958e+001dB,9.00000942564980e+001°)
1.11686324778050e+003	(9.44485662388428e+001dB,9.00000944738183e+001°)
1.11943788346709e+003	(9.44285636487889e+001dB,9.00000946916508e+001°)
1.12201845430190e+003	(9.44085610467791e+001dB,9.00000949099663e+001°)
1.12460497396686e+003	(9.43885584327581e+001dB,9.00000951287983e+001°)
1.12719745617545e+003	(9.43685558066706e+001dB,9.00000953481221e+001°)
1.12979591467273e+003	(9.43485531684608e+001dB,9.00000955679618e+001°)
1.13240036323549e+003	(9.43285505180728e+001dB,9.00000957883098e+001°)
1.13501081567225e+003	(9.43085478554503e+001dB,9.00000960091738e+001°)
1.13762728582337e+003	(9.42885451805370e+001dB,9.00000962305367e+001°)
1.14024978756110e+003	(9.42685424932759e+001dB,9.00000964523962e+001°)
1.14287833478971e+003	(9.42485397936102e+001dB,9.00000966747906e+001°)
1.14551294144547e+003	(9.42285370814825e+001dB,9.00000968976875e+001°)
1.14815362149682e+003	(9.42085343568353e+001dB,9.00000971210948e+001°)
1.15080038894437e+003	(9.41885316196110e+001dB,9.00000973450283e+001°)
1.15345325782103e+003	(9.41685288697512e+001dB,9.00000975694651e+001°)
1.15611224219203e+003	(9.41485261071979e+001dB,9.00000977944357e+001°)
1.15877735615506e+003	(9.41285233318922e+001dB,9.00000980199125e+001°)
1.16144861384028e+003	(9.41085205437755e+001dB,9.00000982459139e+001°)
1.16412602941042e+003	(9.40885177427885e+001dB,9.00000984724331e+001°)
1.16680961706089e+003	(9.40685149288718e+001dB,9.00000986994698e+001°)
1.16949939101980e+003	(9.40485121019658e+001dB,9.00000989270435e+001°)
1.17219536554806e+003	(9.40285092620104e+001dB,9.00000991551414e+001°)
1.17489755493946e+003	(9.40085064089454e+001dB,9.00000993837638e+001°)
1.17760597352074e+003	(9.39885035427103e+001dB,9.00000996129107e+001°)
1.18032063565166e+003	(9.39685006632444e+001dB,9.00000998425882e+001°)
1.18304155572510e+003	(9.39484977704865e+001dB,9.00001000727894e+001°)
1.18576874816709e+003	(9.39284948643752e+001dB,9.00001003035261e+001°)
1.18850222743695e+003	(9.39084919448490e+001dB,9.00001005347964e+001°)
1.19124200802731e+003	(9.38884890118459e+001dB,9.00001007665918e+001°)
1.19398810446420e+003	(9.38684860653036e+001dB,9.00001009989343e+001°)
1.19674053130717e+003	(9.38484831051597e+001dB,9.00001012318007e+001°)
1.19949930314931e+003	(9.38284801313514e+001dB,9.00001014652111e+001°)
1.20226443461734e+003	(9.38084771438156e+001dB,9.00001016991528e+001°)
1.20503594037173e+003	(9.37884741424889e+001dB,9.00001019336431e+001°)
1.20781383510671e+003	(9.37684711273077e+001dB,9.00001021686789e+001°)
1.21059813355041e+003	(9.37484680982079e+001dB,9.00001024042435e+001°)
1.21338885046491e+003	(9.37284650551254e+001dB,9.00001026403619e+001°)
1.21618600064630e+003	(9.37084619979957e+001dB,9.00001028770200e+001°)
1.21898959892479e+003	(9.36884589267537e+001dB,9.00001031142205e+001°)
1.22179966016480e+003	(9.36684558413345e+001dB,9.00001033519699e+001°)
1.22461619926498e+003	(9.36484527416725e+001dB,9.00001035902731e+001°)
1.22743923115833e+003	(9.36284496277020e+001dB,9.00001038291200e+001°)
1.23026877081231e+003	(9.36084464993569e+001dB,9.00001040685166e+001°)
1.23310483322884e+003	(9.35884433565710e+001dB,9.00001043084726e+001°)
1.23594743344444e+003	(9.35684401992774e+001dB,9.00001045489829e+001°)
1.23879658653030e+003	(9.35484370274093e+001dB,9.00001047900395e+001°)
1.24165230759234e+003	(9.35284338408993e+001dB,9.00001050316560e+001°)
1.24451461177131e+003	(9.35084306396799e+001dB,9.00001052738308e+001°)
1.24738351424287e+003	(9.34884274236832e+001dB,9.00001055165593e+001°)
1.25025903021765e+003	(9.34684241928409e+001dB,9.00001057598576e+001°)
1.25314117494134e+003	(9.34484209470845e+001dB,9.00001060037086e+001°)
1.25602996369480e+003	(9.34284176863451e+001dB,9.00001062481217e+001°)
1.25892541179409e+003	(9.34084144105536e+001dB,9.00001064931027e+001°)
1.26182753459060e+003	(9.33884111196405e+001dB,9.00001067386536e+001°)
1.26473634747108e+003	(9.33684078135360e+001dB,9.00001069847609e+001°)
1.26765186585777e+003	(9.33484044921699e+001dB,9.00001072314428e+001°)
1.27057410520847e+003	(9.33284011554718e+001dB,9.00001074786954e+001°)
1.27350308101659e+003	(9.33083978033709e+001dB,9.00001077265109e+001°)
1.27643880881127e+003	(9.32883944357962e+001dB,9.00001079748950e+001°)
1.27938130415745e+003	(9.32683910526761e+001dB,9.00001082238722e+001°)
1.28233058265594e+003	(9.32483876539389e+001dB,9.00001084733982e+001°)
1.28528665994354e+003	(9.32283842395125e+001dB,9.00001087235235e+001°)
1.28824955169306e+003	(9.32083808093244e+001dB,9.00001089742119e+001°)
1.29121927361346e+003	(9.31883773633020e+001dB,9.00001092254752e+001°)
1.29419584144991e+003	(9.31683739013721e+001dB,9.00001094773258e+001°)
1.29717927098388e+003	(9.31483704234612e+001dB,9.00001097297533e+001°)
1.30016957803321e+003	(9.31283669294957e+001dB,9.00001099827600e+001°)
1.30316677845222e+003	(9.31083634194013e+001dB,9.00001102363540e+001°)
1.30617088813176e+003	(9.30883598931036e+001dB,9.00001104905379e+001°)
1.30918192299933e+003	(9.30683563505279e+001dB,9.00001107453032e+001°)
1.31219989901912e+003	(9.30483527915989e+001dB,9.00001110006528e+001°)
1.31522483219216e+003	(9.30283492162411e+001dB,9.00001112566010e+001°)
1.31825673855633e+003	(9.30083456243788e+001dB,9.00001115131331e+001°)
1.32129563418649e+003	(9.29883420159357e+001dB,9.00001117702627e+001°)
1.32434153519458e+003	(9.29683383908352e+001dB,9.00001120279859e+001°)
1.32739445772966e+003	(9.29483347490006e+001dB,9.00001122862923e+001°)
1.33045441797801e+003	(9.29283310903544e+001dB,9.00001125452050e+001°)
1.33352143216324e+003	(9.29083274148192e+001dB,9.00001128047063e+001°)
1.33659551654636e+003	(9.28883237223169e+001dB,9.00001130648115e+001°)
1.33967668742585e+003	(9.28683200127692e+001dB,9.00001133255179e+001°)
1.34276496113778e+003	(9.28483162860974e+001dB,9.00001135868270e+001°)
1.34586035405587e+003	(9.28283125422224e+001dB,9.00001138487387e+001°)
1.34896288259157e+003	(9.28083087810649e+001dB,9.00001141112463e+001°)
1.35207256319419e+003	(9.27883050025451e+001dB,9.00001143743743e+001°)
1.35518941235095e+003	(9.27683012065827e+001dB,9.00001146380956e+001°)
1.35831344658707e+003	(9.27482973930973e+001dB,9.00001149024310e+001°)
1.36144468246587e+003	(9.27282935620079e+001dB,9.00001151673660e+001°)
1.36458313658884e+003	(9.27082897132334e+001dB,9.00001154329281e+001°)
1.36772882559576e+003	(9.26882858466920e+001dB,9.00001156990928e+001°)
1.37088176616477e+003	(9.26682819623017e+001dB,9.00001159658825e+001°)
1.37404197501243e+003	(9.26482780599801e+001dB,9.00001162332842e+001°)
1.37720946889386e+003	(9.26282741396445e+001dB,9.00001165012985e+001°)
1.38038426460280e+003	(9.26082702012116e+001dB,9.00001167699178e+001°)
1.38356637897170e+003	(9.25882662445980e+001dB,9.00001170391804e+001°)
1.38675582887180e+003	(9.25682622697196e+001dB,9.00001173090560e+001°)
1.38995263121327e+003	(9.25482582764923e+001dB,9.00001175795547e+001°)
1.39315680294522e+003	(9.25282542648311e+001dB,9.00001178506669e+001°)
1.39636836105585e+003	(9.25082502346511e+001dB,9.00001181224225e+001°)
1.39958732257253e+003	(9.24882461858668e+001dB,9.00001183947887e+001°)
1.40281370456187e+003	(9.24682421183922e+001dB,9.00001186677823e+001°)
1.40604752412983e+003	(9.24482380321411e+001dB,9.00001189414218e+001°)
1.40928879842179e+003	(9.24282339270268e+001dB,9.00001192156839e+001°)
1.41253754462267e+003	(9.24082298029622e+001dB,9.00001194905787e+001°)
1.41579377995699e+003	(9.23882256598598e+001dB,9.00001197661064e+001°)
1.41905752168900e+003	(9.23682214976317e+001dB,9.00001200422736e+001°)
1.42232878712273e+003	(9.23482173161896e+001dB,9.00001203190766e+001°)
1.42560759360210e+003	(9.23282131154448e+001dB,9.00001205965127e+001°)
1.42889395851101e+003	(9.23082088953083e+001dB,9.00001208746002e+001°)
1.43218789927345e+003	(9.22882046556904e+001dB,9.00001211533265e+001°)
1.43548943335357e+003	(9.22682003965012e+001dB,9.00001214326842e+001°)
1.43879857825576e+003	(9.22481961176504e+001dB,9.00001217127024e+001°)
1.44211535152478e+003	(9.22281918190472e+001dB,9.00001219933527e+001°)
1.44543977074584e+003	(9.22081875006004e+001dB,9.00001222746583e+001°)
1.44877185354467e+003	(9.21881831622184e+001dB,9.00001225566161e+001°)
1.45211161758765e+003	(9.21681788038092e+001dB,9.00001228392119e+001°)
1.45545908058187e+003	(9.21481744252802e+001dB,9.00001231224671e+001°)
1.45881426027526e+003	(9.21281700265387e+001dB,9.00001234063814e+001°)
1.46217717445663e+003	(9.21081656074913e+001dB,9.00001236909378e+001°)
1.46554784095582e+003	(9.20881611680442e+001dB,9.00001239761648e+001°)
1.46892627764377e+003	(9.20681567081032e+001dB,9.00001242620430e+001°)
1.47231250243263e+003	(9.20481522275738e+001dB,9.00001245485722e+001°)
1.47570653327580e+003	(9.20281477263609e+001dB,9.00001248357811e+001°)
1.47910838816811e+003	(9.20081432043689e+001dB,9.00001251236455e+001°)
1.48251808514586e+003	(9.19881386615021e+001dB,9.00001254121651e+001°)
1.48593564228691e+003	(9.19681340976639e+001dB,9.00001257013574e+001°)
1.48936107771082e+003	(9.19481295127576e+001dB,9.00001259912127e+001°)
1.49279440957890e+003	(9.19281249066859e+001dB,9.00001262817488e+001°)
1.49623565609434e+003	(9.19081202793510e+001dB,9.00001265729462e+001°)
1.49968483550228e+003	(9.18881156306549e+001dB,9.00001268648175e+001°)
1.50314196608993e+003	(9.18681109604989e+001dB,9.00001271573578e+001°)
1.50660706618665e+003	(9.18481062687838e+001dB,9.00001274505741e+001°)
1.51008015416405e+003	(9.18281015554103e+001dB,9.00001277444801e+001°)
1.51356124843611e+003	(9.18080968202782e+001dB,9.00001280390517e+001°)
1.51705036745924e+003	(9.17880920632871e+001dB,9.00001283342961e+001°)
1.52054752973240e+003	(9.17680872843362e+001dB,9.00001286302417e+001°)
1.52405275379719e+003	(9.17480824833240e+001dB,9.00001289268489e+001°)
1.52756605823797e+003	(9.17280776601486e+001dB,9.00001292241533e+001°)
1.53108746168193e+003	(9.17080728147077e+001dB,9.00001295221421e+001°)
1.53461698279920e+003	(9.16880679468986e+001dB,9.00001298208132e+001°)
1.53815464030294e+003	(9.16680630566180e+001dB,9.00001301201751e+001°)
1.54170045294946e+003	(9.16480581437621e+001dB,9.00001304202315e+001°)
1.54525443953831e+003	(9.16280532082267e+001dB,9.00001307209867e+001°)
1.54881661891238e+003	(9.16080482499070e+001dB,9.00001310224305e+001°)
1.55238700995798e+003	(9.15880432686980e+001dB,9.00001313245624e+001°)
1.55596563160497e+003	(9.15680382644938e+001dB,9.00001316273916e+001°)
1.55955250282685e+003	(9.15480332371884e+001dB,9.00001319309267e+001°)
1.56314764264085e+003	(9.15280281866751e+001dB,9.00001322351664e+001°)
1.56675107010805e+003	(9.15080231128467e+001dB,9.00001325400990e+001°)
1.57036280433345e+003	(9.14880180155956e+001dB,9.00001328457410e+001°)
1.57398286446612e+003	(9.14680128948136e+001dB,9.00001331520792e+001°)
1.57761126969925e+003	(9.14480077503921e+001dB,9.00001334591327e+001°)
1.58124803927028e+003	(9.14280025822220e+001dB,9.00001337669001e+001°)
1.58489319246101e+003	(9.14079973901936e+001dB,9.00001340753646e+001°)
1.58854674859768e+003	(9.13879921741968e+001dB,9.00001343845458e+001°)
1.59220872705107e+003	(9.13679869341209e+001dB,9.00001346944425e+001°)
1.59587914723663e+003	(9.13479816698547e+001dB,9.00001350050609e+001°)
1.59955802861456e+003	(9.13279763812865e+001dB,9.00001353163821e+001°)
1.60324539068994e+003	(9.13079710683042e+001dB,9.00001356284269e+001°)
1.60694125301277e+003	(9.12879657307950e+001dB,9.00001359411904e+001°)
1.61064563517817e+003	(9.12679603686456e+001dB,9.00001362546794e+001°)
1.61435855682638e+003	(9.12479549817424e+001dB,9.00001365688883e+001°)
1.61808003764296e+003	(9.12279495699710e+001dB,9.00001368838232e+001°)
1.62181009735882e+003	(9.12079441332165e+001dB,9.00001371994913e+001°)
1.62554875575038e+003	(9.11879386713638e+001dB,9.00001375158877e+001°)
1.62929603263962e+003	(9.11679331842968e+001dB,9.00001378329997e+001°)
1.63305194789423e+003	(9.11479276718992e+001dB,9.00001381508571e+001°)
1.63681652142770e+003	(9.11279221340540e+001dB,9.00001384694399e+001°)
1.64058977319943e+003	(9.11079165706436e+001dB,9.00001387887661e+001°)
1.64437172321482e+003	(9.10879109815502e+001dB,9.00001391088309e+001°)
1.64816239152540e+003	(9.10679053666551e+001dB,9.00001394296260e+001°)
1.65196179822891e+003	(9.10478997258391e+001dB,9.00001397511612e+001°)
1.65576996346942e+003	(9.10278940589826e+001dB,9.00001400734423e+001°)
1.65958690743745e+003	(9.10078883659654e+001dB,9.00001403964701e+001°)
1.66341265037006e+003	(9.09878826466666e+001dB,9.00001407202365e+001°)
1.66724721255095e+003	(9.09678769009650e+001dB,9.00001410447466e+001°)
1.67109061431060e+003	(9.09478711287385e+001dB,9.00001413700182e+001°)
1.67494287602633e+003	(9.09278653298649e+001dB,9.00001416960328e+001°)
1.67880401812245e+003	(9.09078595042209e+001dB,9.00001420228023e+001°)
1.68267406107036e+003	(9.08878536516831e+001dB,9.00001423503285e+001°)
1.68655302538863e+003	(9.08678477721272e+001dB,9.00001426785988e+001°)
1.69044093164315e+003	(9.08478418654285e+001dB,9.00001430076438e+001°)
1.69433780044722e+003	(9.08278359314616e+001dB,9.00001433374345e+001°)
1.69824365246163e+003	(9.08078299701008e+001dB,9.00001436679983e+001°)
1.70215850839484e+003	(9.07878239812194e+001dB,9.00001439993118e+001°)
1.70608238900301e+003	(9.07678179646904e+001dB,9.00001443313937e+001°)
1.71001531509017e+003	(9.07478119203863e+001dB,9.00001446642473e+001°)
1.71395730750831e+003	(9.07278058481786e+001dB,9.00001449978649e+001°)
1.71790838715747e+003	(9.07077997479386e+001dB,9.00001453322581e+001°)
1.72186857498589e+003	(9.06877936195369e+001dB,9.00001456674137e+001°)
1.72583789199009e+003	(9.06677874628434e+001dB,9.00001460033596e+001°)
1.72981635921499e+003	(9.06477812777275e+001dB,9.00001463400683e+001°)
1.73380399775402e+003	(9.06277750640580e+001dB,9.00001466775525e+001°)
1.73780082874926e+003	(9.06077688217030e+001dB,9.00001470158129e+001°)
1.74180687339150e+003	(9.05877625505300e+001dB,9.00001473548638e+001°)
1.74582215292039e+003	(9.05677562504061e+001dB,9.00001476946945e+001°)
1.74984668862454e+003	(9.05477499211976e+001dB,9.00001480353074e+001°)
1.75388050184164e+003	(9.05277435627701e+001dB,9.00001483767009e+001°)
1.75792361395857e+003	(9.05077371749887e+001dB,9.00001487188950e+001°)
1.76197604641151e+003	(9.04877307577180e+001dB,9.00001490618752e+001°)
1.76603782068605e+003	(9.04677243108217e+001dB,9.00001494056481e+001°)
1.77010895831730e+003	(9.04477178341631e+001dB,9.00001497502030e+001°)
1.77418948089005e+003	(9.04277113276047e+001dB,9.00001500955581e+001°)
1.77827941003880e+003	(9.04077047910084e+001dB,9.00001504417180e+001°)
1.78237876744797e+003	(9.03876982242357e+001dB,9.00001507886695e+001°)
1.78648757485193e+003	(9.03676916271471e+001dB,9.00001511364236e+001°)
1.79060585403517e+003	(9.03476849996027e+001dB,9.00001514849897e+001°)
1.79473362683241e+003	(9.03276783414619e+001dB,9.00001518343422e+001°)
1.79887091512867e+003	(9.03076716525833e+001dB,9.00001521845167e+001°)
1.80301774085945e+003	(9.02876649328251e+001dB,9.00001525354925e+001°)
1.80717412601080e+003	(9.02676581820447e+001dB,9.00001528872802e+001°)
1.81134009261948e+003	(9.02476514000987e+001dB,9.00001532398756e+001°)
1.81551566277301e+003	(9.02276445868435e+001dB,9.00001535932929e+001°)
1.81970085860986e+003	(9.02076377421342e+001dB,9.00001539475229e+001°)
1.82389570231951e+003	(9.01876308658258e+001dB,9.00001543025701e+001°)
1.82810021614262e+003	(9.01676239577723e+001dB,9.00001546584363e+001°)
1.83231442237109e+003	(9.01476170178272e+001dB,9.00001550151158e+001°)
1.83653834334822e+003	(9.01276100458431e+001dB,9.00001553726366e+001°)
1.84077200146883e+003	(9.01076030416722e+001dB,9.00001557309698e+001°)
1.84501541917935e+003	(9.00875960051658e+001dB,9.00001560901321e+001°)
1.84926861897795e+003	(9.00675889361747e+001dB,9.00001564501239e+001°)
1.85353162341468e+003	(9.00475818345487e+001dB,9.00001568109498e+001°)
1.85780445509157e+003	(9.00275747001373e+001dB,9.00001571726020e+001°)
1.86208713666274e+003	(9.00075675327891e+001dB,9.00001575350927e+001°)
1.86637969083454e+003	(8.99875603323518e+001dB,9.00001578984333e+001°)
1.87068214036567e+003	(8.99675530986730e+001dB,9.00001582625986e+001°)
1.87499450806729e+003	(8.99475458315988e+001dB,9.00001586275983e+001°)
1.87931681680314e+003	(8.99275385309753e+001dB,9.00001589934493e+001°)
1.88364908948967e+003	(8.99075311966474e+001dB,9.00001593601471e+001°)
1.88799134909616e+003	(8.98875238284596e+001dB,9.00001597276934e+001°)
1.89234361864485e+003	(8.98675164262555e+001dB,9.00001600960807e+001°)
1.89670592121102e+003	(8.98475089898780e+001dB,9.00001604653234e+001°)
1.90107827992317e+003	(8.98275015191693e+001dB,9.00001608354177e+001°)
1.90546071796312e+003	(8.98074940139710e+001dB,9.00001612063620e+001°)
1.90985325856611e+003	(8.97874864741237e+001dB,9.00001615781636e+001°)
1.91425592502095e+003	(8.97674788994674e+001dB,9.00001619508276e+001°)
1.91866874067016e+003	(8.97474712898414e+001dB,9.00001623243482e+001°)
1.92309172891003e+003	(8.97274636450844e+001dB,9.00001626987402e+001°)
1.92752491319080e+003	(8.97074559650339e+001dB,9.00001630739879e+001°)
1.93196831701679e+003	(8.96874482495271e+001dB,9.00001634501033e+001°)
1.93642196394647e+003	(8.96674404984002e+001dB,9.00001638270834e+001°)
1.94088587759264e+003	(8.96474327114888e+001dB,9.00001642049406e+001°)
1.94536008162253e+003	(8.96274248886276e+001dB,9.00001645836643e+001°)
1.94984459975791e+003	(8.96074170296506e+001dB,9.00001649632665e+001°)
1.95433945577526e+003	(8.95874091343911e+001dB,9.00001653437474e+001°)
1.95884467350585e+003	(8.95674012026815e+001dB,9.00001657251065e+001°)
1.96336027683591e+003	(8.95473932343535e+001dB,9.00001661073386e+001°)
1.96788628970671e+003	(8.95273852292379e+001dB,9.00001664904566e+001°)
1.97242273611472e+003	(8.95073771871650e+001dB,9.00001668744608e+001°)
1.97696964011172e+003	(8.94873691079641e+001dB,9.00001672593499e+001°)
1.98152702580496e+003	(8.94673609914638e+001dB,9.00001676451286e+001°)
1.98609491735723e+003	(8.94473528374917e+001dB,9.00001680318074e+001°)
1.99067333898705e+003	(8.94273446458749e+001dB,9.00001684193606e+001°)
1.99526231496874e+003	(8.94073364164395e+001dB,9.00001688078209e+001°)
1.99986186963260e+003	(8.93873281490110e+001dB,9.00001691971807e+001°)
2.00447202736502e+003	(8.93673198434138e+001dB,9.00001695874261e+001°)
2.00909281260859e+003	(8.93473114994716e+001dB,9.00001699785816e+001°)
2.01372424986225e+003	(8.93273031170076e+001dB,9.00001703706462e+001°)
2.01836636368142e+003	(8.93072946958437e+001dB,9.00001707636082e+001°)
2.02301917867813e+003	(8.92872862358012e+001dB,9.00001711574750e+001°)
2.02768271952114e+003	(8.92672777367007e+001dB,9.00001715522576e+001°)
2.03235701093608e+003	(8.92472691983617e+001dB,9.00001719479411e+001°)
2.03704207770558e+003	(8.92272606206031e+001dB,9.00001723445508e+001°)
2.04173794466939e+003	(8.92072520032428e+001dB,9.00001727420711e+001°)
2.04644463672453e+003	(8.91872433460979e+001dB,9.00001731405112e+001°)
2.05116217882542e+003	(8.91672346489849e+001dB,9.00001735398723e+001°)
2.05589059598400e+003	(8.91472259117190e+001dB,9.00001739401578e+001°)
2.06062991326986e+003	(8.91272171341148e+001dB,9.00001743413590e+001°)
2.06538015581038e+003	(8.91072083159862e+001dB,9.00001747434913e+001°)
2.07014134879090e+003	(8.90871994571459e+001dB,9.00001751465535e+001°)
2.07491351745476e+003	(8.90671905574059e+001dB,9.00001755505462e+001°)
2.07969668710355e+003	(8.90471816165775e+001dB,9.00001759554750e+001°)
2.08449088309714e+003	(8.90271726344707e+001dB,9.00001763613253e+001°)
2.08929613085389e+003	(8.90071636108951e+001dB,9.00001767681300e+001°)
2.09411245585074e+003	(8.89871545456592e+001dB,9.00001771758620e+001°)
2.09893988362338e+003	(8.89671454385704e+001dB,9.00001775845377e+001°)
2.10377843976633e+003	(8.89471362894356e+001dB,9.00001779941631e+001°)
2.10862814993314e+003	(8.89271270980607e+001dB,9.00001784047300e+001°)
2.11348903983650e+003	(8.89071178642505e+001dB,9.00001788162483e+001°)
2.11836113524835e+003	(8.88871085878091e+001dB,9.00001792287130e+001°)
2.12324446200007e+003	(8.88670992685395e+001dB,9.00001796421331e+001°)
2.12813904598256e+003	(8.88470899062442e+001dB,9.00001800565096e+001°)
2.13304491314642e+003	(8.88270805007242e+001dB,9.00001804718393e+001°)
2.13796208950208e+003	(8.88070710517801e+001dB,9.00001808881318e+001°)
2.14289060111991e+003	(8.87870615592113e+001dB,9.00001813053847e+001°)
2.14783047413038e+003	(8.87670520228164e+001dB,9.00001817235907e+001°)
2.15278173472422e+003	(8.87470424423929e+001dB,9.00001821427759e+001°)
2.15774440915251e+003	(8.87270328177375e+001dB,9.00001825629255e+001°)
2.16271852372687e+003	(8.87070231486460e+001dB,9.00001829840438e+001°)
2.16770410481954e+003	(8.86870134349132e+001dB,9.00001834061360e+001°)
2.17270117886359e+003	(8.86670036763329e+001dB,9.00001838292013e+001°)
2.17770977235300e+003	(8.86469938726979e+001dB,9.00001842532462e+001°)
2.18272991184285e+003	(8.86269840238003e+001dB,9.00001846782709e+001°)
2.18776162394940e+003	(8.86069741294310e+001dB,9.00001851042791e+001°)
2.19280493535029e+003	(8.85869641893800e+001dB,9.00001855312642e+001°)
2.19785987278467e+003	(8.85669542034364e+001dB,9.00001859592399e+001°)
2.20292646305330e+003	(8.85469441713882e+001dB,9.00001863882055e+001°)
2.20800473301874e+003	(8.85269340930225e+001dB,9.00001868181597e+001°)
2.21309470960548e+003	(8.85069239681254e+001dB,9.00001872491039e+001°)
2.21819641980006e+003	(8.84869137964820e+001dB,9.00001876810514e+001°)
2.22330989065124e+003	(8.84669035778764e+001dB,9.00001881139974e+001°)
2.22843514927014e+003	(8.84468933120918e+001dB,9.00001885479357e+001°)
2.23357222283037e+003	(8.84268829989102e+001dB,9.00001889828781e+001°)
2.23872113856818e+003	(8.84068726381128e+001dB,9.00001894188278e+001°)
2.24388192378260e+003	(8.83868622294798e+001dB,9.00001898557857e+001°)
2.24905460583562e+003	(8.83668517727901e+001dB,9.00001902937501e+001°)
2.25423921215227e+003	(8.83468412678218e+001dB,9.00001907327233e+001°)
